name,level,sex,ctime,rcount,like,content
小王不刷视频,6,女,1547917373,0,1,这个世界太疯狂
Lapppland,6,保密,1547916683,0,1,哎卧槽
互动的人,6,男,1547914417,0,1,不错诶，这主意好，新媒体新形势新用户，能看到传统传媒的这种革新很令人欣慰
你神戳戳得,6,男,1547914415,0,1,哈哈哈哈
尖团合流,5,保密,1547914236,0,1,天德池里丢东西!
MaxPayne-MONA,5,保密,1547913341,0,1,太牛逼了，这是神器的节目
麻叶绿了小轩窗゛,6,男,1547913293,0,1,”那你还不如当客户呐！”“。。。”
四苟桑,6,保密,1547913127,0,1,双倍的快乐！！！
rosyxixi,6,女,1547912203,1,1,18.1w粉丝，此时是不是实际是18.18w呢？
我们几个人中出了一个叛徒,5,保密,1547911978,0,1,看了1818黄金眼之后，我真是涨姿势了~~~~
陈默尔,6,男,1547911300,0,1,沙雕网友公开处刑
大绿王,6,保密,1547910371,0,1,哈哈哈哈哈
人間失格♂,6,男,1547910076,0,1,哈哈哈，居然跟bilibili勾搭上了
小基基基,6,保密,1547909982,0,1,哈哈哈 爱上了1818黄金眼了[芮小凸小凹_哼]
天同地高海与川平,6,保密,1547909613,0,1,记者就应该这样刨根问底
那个鳐嘛,5,女,1547909472,0,1,有了小吴之后各店都对黄金眼产生恐惧...
某牙儿后援团的喵喵,6,保密,1547909153,0,1,哔哩哔哩，我买的
喵茶可可,5,女,1547908835,0,1,李戈我老公！！(･∀･)
最可爱pop子了解一下,6,保密,1547908778,0,1,woc，真是官方啊
wjzyf,6,男,1547908565,1,1,今天看1818 左下角看到会员购广告[芮小凸小凹_超棒]
赤羽yuuu,5,男,1547908074,0,1,未来的鬼畜明星预定
AREpiao,6,女,1547908015,0,1,已关注
琪哆哆哆,5,男,1547907199,0,1,关注民生(｡･ω･｡)
ahu汤尼,4,女,1547907055,0,1,可以这很强势(๑•̀ㅂ•́)و✧
new房昭之,6,男,1547906692,1,1,这个只在b站播吗？
小宇玉,6,保密,1547906521,0,1,关注啥民生啊(╯°Д°)╯︵┻━┻我们只是看“快乐源泉”而已
你这斯,6,男,1547906408,0,1,以前端着晚饭坐沙发上看黄金眼现在端着晚饭躺床上看黄金眼刷弹幕
黑八Noeight,6,保密,1547905778,0,1,这时1月最新番吗[小电视_嘟嘴][小电视_赞]
万里送行舟,5,保密,1547905049,1,1,1818黄金眼的沙雕特别多，我都怀疑是不是请了演员？？？
三球悬铃木,6,保密,1547904809,0,1,真的出番了哈哈哈一月最强番
美妙系列偶像活动,5,保密,1547904623,0,1,男和男
女和女 
男女我们开房去
开房干嘛呢?
你说开房能干嘛?
那走去开房去
开完房间
进去没几分钟后
里面就很大的响声
****************
谁知这个时候警察来查房
发现里面的人衣裳不整
还以为在干那个
你们知道是干什么吗？
请不要乱想 他们刚然是
看
球
赛


哈哈(ಡωಡ)[芮小凸小凹_呵呵]
木白萌萌哒,5,保密,1547903948,0,1,b站到底和1818达成了什么py交易。b站恐成1818最大后台～(￣▽￣～)
我超双刃蒸蒸,6,男,1547906059,2,1,说出来我自己都不信，我18年观看时长最长的就是1818[2233娘_郁闷]
归海之舟,6,保密,1547903473,0,1,万万没想到时隔多年我在b站看起了1818黄金眼╮(￣▽￣)╭
你是沙滩的阳光,5,保密,1547903266,1,1,b站未来综艺之王
木村拓哉今天更黑了嘛,5,男,1547902891,0,1,咳咳，这个就必须支持下了哈（￣▽￣）
Koki小酷,5,保密,1547902804,0,1,主要是1818大大小小的事都报道 也让人看到很多奇葩事居然在现实**现过 如果是听别人说的 还真不信
燃烧的陀螺仪,6,男,1547902573,0,1,哈哈哈哈哈
小鱼干の怪兽肉,6,男,1547903256,0,1,1818bibi黄金眼
不过是一碗汤,6,保密,1547902524,0,1,哈哈哈哈以前每天吃饭的时候都会看1818，现在在b站上看
夜晚的郊游,6,保密,1547901726,0,1,两开花，两开花
锦户家的小菊花,6,保密,1547901699,0,1,看到三两进来的！
泥牛入海02,5,保密,1547901662,0,1,爱死你们了
打卤酸菜面,6,男,1547901467,0,1,bilibili-中国最大的同性交友网站
冬在我心,5,女,1547900920,0,1,黄金眼的记者是灵魂拷问，黄金眼的摄像是蜜汁视角
啊酷吗塔塔,6,男,1547900874,0,1,↓单身狗的人数[小电视_笑]
過往cpl,6,男,1547900799,0,1,打破次元壁的合体（⌒▽⌒）
沉淪夢境,6,保密,1547900533,0,1,1818黄金眼，没有鬼畜素材就找它～(￣▽￣～)
西伯利亚の暴风雪,6,保密,1547900271,0,1,从小看到现在的新闻火了(=・ω・=)(杭州人)
小志君Sz,6,保密,1547900238,0,1,新闻不就是需要打破沙锅问到底吗 这句话真的触动我的心！1818黄金眼2019加油！支持你！希望每天多投几个稿！
小志君Sz,6,保密,1547900048,1,1,哈哈哈哈 笑场那个配音出来挨打吧
豆腐zai,5,女,1547899948,0,1,我年度喜欢的up主是黄金眼哈哈哈哈哈
BlarrkShia,5,男,1547900242,0,1,官方沙雕集锦吗∠( ᐛ 」∠)＿
再发弹幕就删号,5,保密,1547899542,0,1,下一期:最精准摄像师
彩色稀有度的屑狐狸,5,保密,1547899502,0,1,火钳
盾w盾,6,保密,1547899196,0,1,预订大火，给我留间房[小电视_笑]
JDJVSJYWGBD,5,男,1547899129,0,1,牛逼
赤月AKATSUKI丶,6,男,1547898763,0,1,哔哩哔哩爱特黄金眼
草莓味的岁岁,5,女,1547898706,0,1,灵魂拷问最为致命
青酱努力学习,5,保密,1547898613,0,1,来啦老弟[小电视_害羞]
何必南窗为寂寥,6,保密,1547898529,0,1,牛逼了牛逼了，关注关注
文木木1,6,男,1547898430,1,1,我要看小吴我要追剧
Nuar-Kino,5,男,1547898381,0,1,我们年轻人又不做火疗，是吧(｀・ω・´)
汗脚少女,6,保密,1547898260,0,1,这特么是个啥啊？！！
叫兽是大神,6,男,1547897989,0,1,母爱一击[芮小凸小凹_超棒]
怡宝俺滴最爱,5,女,1547897712,0,1,(｀・ω・´)盯
终北狐狸,6,男,1547897468,0,1,下一个连续剧何时开播[洛天依_滑稽]小吴与世纪假缘老吴的二三事完结了吗？
一粒曜丸丶,6,男,1547897321,0,1,我…看头像还以为是营销号…我错了…我谢罪[2233娘_郁闷]
临时工7950,5,保密,1547897159,1,1,求个bgm很轻快那个
就叫张一口,6,保密,1547897018,0,1,我的天😂这么欢乐吗
猞猞猞猞猞猞猞猞猁,5,保密,1547896667,0,1,刚电视上来hhhhhhh 
1818真的越来越棒啦hhhh
爱丽丝与白雪,6,男,1547897657,0,1,bilibili黄金眼（感动）
二手誓言,6,保密,1547896625,0,1,两倍的快乐!
吧唧的咸鱼桑,5,男,1547896558,0,1,打破砂锅问到底，好评（￣▽￣）
门正,5,男,1547896446,0,1,“哈哈哈哈哈哈哈哈哈”
oolong去冰,6,保密,1547896213,0,1,把网友评论念出来好羞耻呀hiahiahia，笑死我了
霜月落,6,男,1547896031,0,1,两大快乐源泉的融合产生了十倍的快乐[2233娘_大笑]
想一出是一出强者,5,女,1547896009,0,1,哈哈哈电视在放
鬼蜮梦幻,6,男,1547897203,0,1,一月最强新番[小电视_赞][小A和小B_哈哈哈哈]
勘察院长的矜持,6,保密,1547896516,0,1,bi(二声)li（四声）bi（二声）li（四声）
怨sylvia,5,女,1547895954,0,1,不是直播吗？？
二维世界的假面超人,5,男,1547895929,0,1,我是第二
KrayzieY,6,保密,1547896514,0,1,发喜糖吗
濑朝源创,6,男,1547896164,0,1,啊哈哈哈哈哈哈哈  笑死我了  一句灵魂拷问 瞬间 空气安静了
Expender,5,男,1547895709,0,1,天德池，丢东西，丢丢丢丢丢东西！（￣▽￣）
星月吖x,5,女,1547895742,0,1,改革春风吹满地！
bili_81582749,5,保密,1547895658,0,1,第一！
马猴烧酒小粒Q,6,男,1547895714,0,1,都去另一个视频那里了，这个没人看，正好可以抢热评，嘻嘻(=・ω・=)
东方仗猪_,6,男,1549428748,0,2,这不是新闻吧
黑无常怕黑,5,男,1548574151,0,2,看我发现了什么沙雕新闻节目
chhkhfh,5,保密,1596551081,2,1,新AU:坷垃之下    坷垃传说  金坷垃之下  金坷垃传说
东岸-城边,5,男,1586225813,0,1,废虾逼得16岁少女自残[大哭][大哭]
BV1d7411Q7eG  [大哭][大哭]
[黑洞]有病史，有医院证明。[黑洞]
【求扩散】[黑洞][黑洞][黑洞][黑洞][黑洞][黑洞][黑洞]
爱意浸海底,6,保密,1548044263,0,1,广西某周姓男子[小电视_害羞]
天地不仁_天地仁,5,男,1547993397,0,1,1818黄金眼和我想象中的 不一样 说实话有点失望
账号已注销,0,保密,1547975477,0,1,主要你被黄金眼挂了不要紧，而且还被挂在了b站，自求多福吧
查拉图特斯拉如是说,6,保密,1547960778,0,1,看到这个头像，我还以为不是官方号，太接地气了8😂
江南一只鸟,5,保密,1547950579,1,1,b站最大的特点不是同性交友嘛？
花刀四夏,6,男,1547913386,0,1,想起来暴走大事件了
我变帅了了,4,保密,1548005894,0,1,找个妹子 有山西的吗
史提賓周,6,男,1547904356,4,1,最反感的新闻节目，关注民生？不存在的。整天搞一些**新闻迎合互联网看热闹不嫌事大的风气，跟2B网友抱在一起娱乐至死吧
妳幸福嗎,5,保密,1643068514,0,0,弹幕啊就是…
咪哦尼噢,5,保密,1642583947,0,0,纹身要找专业店不要找纹眉的毁皮啊
迟钝Dua,5,女,1640707152,0,0,考古[脸红]
青芒果时刻,4,保密,1635565525,0,0,从来没有见过看来[Hiiro_Hii皮笑脸] 
还是我的涉世太浅！[妙啊]
冰淇淋不要氷,5,保密,1633055623,0,0,这主持的声音好讽刺啊
bili_14429740,6,女,1632629981,0,0,笑的脑瓜子疼
奶糖味橘子,4,保密,1632544697,0,0,被网络杀猪盘骗了50000元[大哭]
小方养了一只,4,保密,1631534549,0,0,嗯嗯嗯YY刷了74万，卖了宝马MINI！我现在天天搬砖！不说了我要早点睡了。明天不下雨还要搬砖
白雪仙1,6,保密,1631318635,0,0,每集怎么那么短
一步的魔法师,6,保密,1630911583,0,0,交五万一个月挣几百块…这尼玛哪辈子回本啊
无言gyx,5,女,1630249403,0,0,哈哈哈哈哈笑死[打call][打call]
完美战争,5,保密,1629261057,0,0,乌鸡哥
烂活菌,5,男,1629174506,0,0,真从小看到大
我认为中奖与我无缘,5,保密,1628819450,0,0,@1818黄金眼 去去去
笑笑笑君主,4,保密,1628613765,0,0,1818黄金眼
灰色夜鹰,4,男,1626671698,0,0,1818
明哥V587654321,5,保密,1626399896,0,0,[热词系列_知识增加][热词系列_妙啊][热词系列_吹爆]
一拳打走瞌睡虫,4,保密,1625860859,0,0,1818黄金眼？
HOPPEE_,5,男,1625805416,0,0,好看
星穹铁道第一偶像渡鸦,5,男,1625564654,0,0,？？？
123Sally123,5,女,1625548323,0,0,诈骗犯抓起来
你妈喊你做核酸,5,男,1625225473,0,0,谢谢你尤老师[吃瓜]
-又又酱,4,女,1624869639,0,0,哈哈哈哈
小雨是咸鱼qvq,4,女,1624673097,0,0,纪 录 片
习惯性吐槽,5,保密,1624174504,0,0,更新呀
卤蛋社,6,保密,1623906747,0,0,啥时候出第二季啊
Spartanburg,6,保密,1622114150,0,0,1818太有意思啦
Newsyuro,5,保密,1620483764,0,0,[大哭]
-蚊子血与米饭粒,5,女,1619539536,0,0,爱死了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
bili_688548460,3,保密,1619173033,0,0,本来就挺爱看新闻的，观察者，新华社等APP都有，b站还是方便点
御坂10493号゙,6,男,1619093964,0,0,作为一名绍兴人，我[辣眼睛][辣眼睛][辣眼睛][疑惑][疑惑][疑惑]
S天使蓝S,6,男,1618536371,1,0,咋贷款的，教教，
野生刘文舞2233,4,男,1618536168,1,0,讨厌男主播你们懂得，我只刷小姐姐主播[打call][打call][打call]
野生刘文舞2233,4,男,1618536107,1,0,我喜欢女主播拒刷男主播[生气][生气][生气]
13178044904_bili,5,保密,1618533712,0,0,刷礼物的图个啥？
Morty-007,5,保密,1618532652,0,0,男的和男的也兴pua吗[doge]
好吃嘴月月鸟,4,保密,1618525413,0,0,为什么会有这种白痴
这个站今年肯定倒闭,5,男,1618518136,0,0,这种人居然有老婆[吃瓜]
kxk22g,5,男,1618512545,0,0,魔力赏就是很坑
黑夜的纯粹,6,男,1618506154,0,0,看女的可以，看男的击剑吗
比亚迪SUV,5,男,1618502813,0,0,卧槽，我还以为是女主播啊，
画里千寻,5,保密,1618499486,0,0,段子居然是真的。
米舛粦,4,保密,1618499472,0,0,这脑子可以[吃瓜]
樱草,5,保密,1618496082,0,0,哈哈哈哈黄金眼
零食计划,5,保密,1618495630,0,0,没钱。还喜欢装13的人就是喜欢给别人充钱！这叫充胖子！你有钱多打赏一点可以的，但是没钱，还想打赏大钱，怕不是失了智！现在的人是什么了
二次元奇异行,5,男,1618492593,0,0,。。。神奇。。。又刷新了我的认知
艾曲歪歪,6,男,1618489866,0,0,这语序不应该是黄金眼@bilibili吗
当当当当当噔,5,保密,1618489643,0,0,啥意思？想借助媒体要回来？
bili_25792149182,5,保密,1618486556,0,0,沙雕啊
ToxicityM3,5,男,1618486026,0,0,围观伞兵[doge]
白奇居子,5,保密,1618483914,0,0,用声音读出来的弹幕和评论是没有灵魂的
去种甶的向凸凹,6,保密,1618482749,0,0,哈哈哈
奇才五六七,5,男,1618482605,0,0,不敢相信
钢铁直男李括号,5,男,1618482475,0,0,一开始被对方的歌声所吸引[滑稽]
凌风潜入夜,5,保密,1618482237,0,0,真是跳梁小丑
从小儿就势力,4,男,1618481431,0,0,为了什么呢
胡同学XYZ,5,男,1618481275,0,0,带把的
恩弗兰克,5,保密,1618481037,3,0,好歹跟女的刷礼物啊。有病
刺杀天佐,5,男,1618341708,0,0,开弹幕
时实交流×
看大家整活√
柳柒柒677,5,保密,1618294294,0,0,还要加一个灵魂特写，首饰，鞋子和包
-朽木白哉_,6,男,1617204902,0,0,哈哈哈哈哈哈哈哈哈嗝
不失眠的小狼狗,5,保密,1616600010,0,0,好家伙 我连怎么进来的都不知道
啊这
账号还没注销啊,5,男,1615885798,0,0,原来我家族里面1100万的工资也都不多，我只是帮忙代打首领而已，也就是一堆ss+
账号还没注销啊,5,男,1615885695,0,0,把这
东方耳朵,5,保密,1615267080,0,0,黄金眼，爱了爱了，[笑哭]
隔壁胖小,5,保密,1612576437,0,0,哈哈哈
Dogechain,5,保密,1611894955,0,0,考古
纯二刺猿捏,5,保密,1611465150,0,0,哈哈哈哈
颖子的乐乐,5,保密,1610587322,0,0,哈哈哈哈哈哈哈哈哈哈
邪神じゃしん,5,男,1610536998,0,0,这个节目的出现，我们都有责任[doge]
万叶老公,5,保密,1610252106,0,0,阿巴阿巴
卷心菜要支楞起来,5,女,1608827701,0,0,[捂脸-圣诞][捂脸-圣诞]居然弄成了综艺
kikikikuang,5,男,1604817870,0,0,官方联名
小小呆5,5,女,1604313970,0,0,爱恨情仇的灵魂拷问@小何
kaka188,5,男,1603873738,0,0,这档快乐的节目配上首页的
大卫---马丁内斯,5,男,1601182199,0,0,读评论的人声音真好听
未定ch不当人,6,保密,1597247628,2,0,你和1818黄金眼有什么关系
PPT_Monster,5,男,1597023689,0,0,微信这种头像的，感觉不是招嫖的，就是微商，要么就是不正经小企业的人事，哦，还有绿茶
来呀继续呀,5,男,1596619967,0,0,23333
心瞳556,5,保密,1596598385,0,0,说实话我想看的不是他们搞笑的推辞 而是想看看这些无良最后受到了什么样的惩罚[翻白眼]
GOOD_TEK,5,男,1596596969,0,0,@黄金眼 [doge]
MyCyh,5,男,1596590427,0,0,好活[点赞]
哼_想走佬,5,男,1596586237,0,0,@你要是被绑架了眨眨眼
看心吖,5,男,1596584788,0,0,梦幻联动啊
暗着乐,6,保密,1596563058,0,0,这都什么乱七八糟的，玩命往我脸上呼。
幽卡卡卡,6,保密,1596562055,0,0,https://b23.tv/ep261668
记忆远超三年的网民,5,男,1596558426,0,0,好家伙
翻斗花园刘华强,6,男,1596557357,0,0,求问眉有办法小吴是哪一集[吃瓜]
SakajII,5,保密,1596551138,5,0,大哥，你好 水
睿跌official,3,男,1596549457,0,0,@1818黄金眼
滑板蟹金,5,保密,1596547653,1,0,[doge][doge]
姓稻名米叫稻米,5,保密,1596545391,0,0,[热词系列_知识增加]
盐渍果干Namiuu_,5,女,1596545211,0,0,？[热词系列_知识增加]
兰登里基茨,6,保密,1596542531,0,0,[热词系列_知识增加]
星玥Milk,5,女,1596542488,0,0,[热词系列_知识增加]
XPGXD,5,男,1596540680,0,0,[热词系列_知识增加]
太宰治X,5,男,1596535585,1,0,配音小哥笑场了，扣钱
仁明闻学,5,保密,1595493321,0,0,这个牛逼！我辈媒体人楷模
傻子快乐多WX,4,保密,1594982859,0,0,不带老年人玩儿呀
Hegemonism,6,保密,1591481357,0,0,#1818黄金眼#
帅枫狮心,5,男,1589745176,0,0,在我认知里能真正躺着挣钱的只有一个行当
凯德六号很爱玩,6,男,1588521501,0,0,我是在即刻知道的1818[喜极而泣]
冷静从容不迫,5,男,1588473552,0,0,给网红刷这么多钱哎真是没有脑子
六面道中,5,保密,1587552551,0,0,get down
蝉噪野风,5,保密,1585756387,0,0,家里1818看得可勤快了哈哈哈哈哈哈在这里看到好亲切
蝉噪野风,5,保密,1585756330,0,0,！！！哇哇哇哇
起程,6,保密,1585229861,0,0,我打错字了 随便搜了下突然发现了这个纪录片……
do子玉,5,男,1584193952,0,0,投币成功！[呲牙]
阿杰不要吖,5,男,1583737603,0,0,哈哈哈哈哈
你好呀小邓同学OVO,6,保密,1583385978,0,0,一口气看完，什么时候更新？！！！[热词系列_你币有了]
卡了的农民,6,保密,1582683874,0,0,2333[doge]
神佛皇帝大仆人,3,保密,1581782145,0,0,xxx
璧罗天,6,保密,1581250895,0,0,看完1818黄金眼我才知道，沙雕不止是网友，它更出自民间。[抠鼻]
bili_13280533259,3,保密,1580887247,0,0,一天几百可以呀
对此不,6,男,1580221942,0,0,又是你[偷笑]
欢乐斗地母,5,保密,1578991072,0,0,我姓刘
老老老老何,5,保密,1578842104,0,0,给女主播刷也就算了，给男主播刷是什么操作？
绫灬,5,保密,1578739711,0,0,我说1818记者说话怎么这么好听，刀刀见血，拳拳到肉，原来跟B站合作了(ง •̀_•́)ง
席祥昆,5,男,1578585814,0,0,我想追剧了！！
废物刀仔,5,女,1578583466,0,0,黄金眼太贵了，还是小凤仙吧
披着甲的熊,6,保密,1578582289,0,0,哈哈哈哈哈哈[滑稽]
小布丁Meow,6,保密,1578334951,0,0,好好笑
我在青春,6,男,1576984141,0,0,正常新闻加上网络解读，其实更加深入人心！
喝酸奶不舔gai,5,保密,1576931766,0,0,厉害了
傲娇的rain酱,5,保密,1574530752,0,0,黄金眼和抖音合作了
欧鲁特迦,5,男,1573831578,0,0,[支持][支持]
西河西禾禾丶,6,女,1573727424,0,0,6
我叫木木f,5,男,1572699141,0,0,我就是代表
欧大大大文,5,保密,1572506408,0,0,杭州有一个叫黄金眼的秘密组织，组织代号1818
もりいRin-02,5,男,1572504272,0,0,卧槽?
没钱的立青,5,男,1572448786,0,0,may j
这是一只狸猫,6,男,1572444174,0,0,太好看啦
马续续,3,保密,1572418657,0,0,太上头了 一次性看完  快更新呀
hzvv99,5,男,1572414946,0,0,太搞了啊，记者小哥真给力😂
黑白的熊猫人,5,保密,1572363625,0,0,这个比乔碧萝厉害
火楼-,6,男,1572363669,0,0,这个记者真的太好笑了哈哈哈哈哈哈哈哈哈xswl
三太黒醋,5,女,1572351625,0,0,一句老话说得好，所有挣大钱的方法都在刑法里面
_撇捺_,4,保密,1572343816,0,0,遇事不决，量子力学
老板多加辣多加葱,6,男,1572244562,0,0,可惜了 咋B站又不发了
沉迷小妹妹无法自拔,4,保密,1571031420,0,0,图一乐也就是图一乐要想图一乐还得图一乐
vioviok,5,女,1570954878,0,0,哈哈哈哈哈哈哈
却道天凉好个鞦,6,保密,1570890112,0,0,一百万....
不肉分享,6,保密,1570085915,0,0,牛啊
yoooooooo9,5,保密,1569921121,0,0,[妙啊]可太秀了
美好的意愿,6,保密,1569687688,0,0,有意思！[支持]
Nemo-Forevermore,5,男,1567336537,0,0,以前上学要求每周看一次黄金眼，基本上一半的内容都是美容美发被坑( ´_ゝ｀)
傲娇初音,5,保密,1566916244,0,0,哈哈哈哈哈哈哈哈哈哈
龙猫赛高,5,保密,1566831240,0,0,浙江人民发来贺电[doge]
一块桃酥,6,保密,1566486561,0,0,笑死我了，我在首页见到好多回了，我一直以为是广告，这次是不小心点进来，笑的我嗓子发炎了
活久见因果,6,保密,1566461735,0,0,啊啊啊三两
九千岁已经娶妻生子,5,保密,1566390395,0,0,哈哈哈哈哈哈哈
bAddotwolf,5,男,1566224129,0,0,还有没有，浙江人表示喜欢看就像这样短一点的
fishzyh,6,保密,1566134717,0,0,@鱼奋斗MOTO
起名称太麻烦,6,男,1566047054,0,0,1818转战抖音去了，B站应该是不更新了，唉╯﹏╰
靓仔이진녕귀엽다,5,保密,1566023219,0,0,来啦
小原大魔王,6,保密,1565758975,0,0,这声音简直就是快乐源泉
起初那杯水也是热的,5,男,1565682074,0,0,弹幕
北川青空,6,保密,1565616873,0,0,这个没弹幕嚒
齐大大大大大,5,保密,1565616600,0,0,黄金眼不更新了是最难受的
1呆头飞鸟,5,保密,1565492621,0,0,我去，纪录片
生活即苦痛,6,男,1565422200,0,0,新的快乐！
大道无形得与失,5,男,1565361124,0,0,这不是传说中的讹人眼么
Legilimen,6,男,1565328049,0,0,黄金眼总是让我想起小杨老公
正是河豚欲上时,6,女,1565020596,0,0,我去之前看到1818上有小电视标志我惊呆了‼(•'╻'• )

这个正儿八经的新闻节目怎么跟二次元同性交友网站挂上钩了!(*ﾟﾛﾟ)!![doge]

吓得我立马打开了百度!
若即若离IM,6,男,1565006704,0,0,拜拜啦( •̥́ ˍ •̀ू )
Righa_,6,男,1564465987,0,0,追了!
拿铁芝麻喵,6,保密,1564401604,0,0,哈哈哈哈哈哈哈哈真有才
是加蛋瘦肉啦,6,男,1564026621,0,0,熟悉的声音
似真_,6,保密,1563872525,0,0,还有一个贷款养流浪狗叫爸妈还钱[doge]
替补哈,4,保密,1563869756,1,0,弹幕挺烦人的，，我只想看视频！！
糖果和玻璃瓶,6,女,1563685865,0,0,b站杠精眼（滑稽）
名字仅供参考,5,保密,1563644818,2,0,停更了，还是我的软件出问题了？好像好久没看到更新了[小电视_吃惊]
世界吃枣药丸,5,男,1563623813,0,0,大噶都这么关注我们浙江的新闻呀哈哈哈哈哈哈作为从小就陪着奶奶看新闻的杭州人，从阿六头到姐妹花全都是我们饭后的快乐源泉呢[微笑]
廖碧兒,5,保密,1563372609,0,0,千万播放
Pkkkcly,5,保密,1563130224,0,0,ε=ε=(ノ≧∇≦)ノ
FLY飞向星空,5,男,1563006438,1,0,我怎么感觉弹幕就是所谓的吃瓜群众的围观。。。
全肯定AllOK,6,保密,1562322022,0,0,我没追剧啊怎么回事
ASUS少司命,6,男,1561656096,0,0,给的这个价格不是高手的价格……
特空机Z型驾驶员遥辉,6,保密,1561634556,0,0,66666
没错我就是猫殿下,5,保密,1561081392,0,0,这个节目神了！
廣東潮人-xin,5,男,1560932074,0,0,小吴上过火星情报局4
我心皎洁堪比明月,5,女,1560868455,0,0,哈哈哈哈
雪月军团,6,保密,1560788583,0,0,这个剪辑的精华太精华了，简练的看不出剧情
并不沙雕的营销号,5,保密,1560769840,0,0,我滴妈呀
才发现纪录片
豆浆老师-,5,保密,1560769511,0,0,萧山人表示1818和老娘舅重小看到大[小电视_赞]
瞌睡精,5,保密,1560249890,0,0,昨天一口气刷了21集，看完神清气爽啊
LK26,5,保密,1560169226,0,0,达成破站成就，在哔哩哔哩看别人看1818黄金眼
好安wen,5,女,1559999133,0,0,安和
生牛乳0,5,保密,1559910581,0,0,4：3的720p视频，nb
森罗SY,4,保密,1559664936,0,0,这新闻不报结果吗？
苏衍桑,6,保密,1559642701,0,0,你干嘛，为什么现场，233333333
不爱喝养乐多,6,保密,1559623372,0,0,哔哩哔哩评论网
撕夢,5,男,1559577619,0,0,解说那么“正经”的吗我受了[滑稽]
笨蕉的蕉,5,保密,1559577632,0,0,可乐:怪我咯
荒神RE0,6,保密,1559574747,0,0,傻了，逼里逼里我会死掉。
原来是豿蛋哦,6,保密,1559564819,0,0,能过来采访一下我吗？
MoonJae-in,5,男,1559563628,0,0,9012了
綸迴丶,6,男,1559562655,0,0,没有什么是一瓶老干妈解决不了的事，如果有那就再来三箱[小电视_赞]
还不说声多谢乌蝇哥啊,6,保密,1559560309,0,0,见证
专业杠精就是我,6,男,1559484923,0,0,所以现在的B站没有灵魂😥
柾柾的布叽,5,保密,1559382967,0,0,来了来了
云楼w,5,保密,1559100979,0,0,看看我发现了什么[滑稽]
江西热心网友,6,男,1559042223,0,0,为什么都没有后续 让人看的很不舒服[疼][生气]
秌子呀,4,保密,1559033605,0,0,花里胡哨的
跳起来就是亿jio,6,男,1558965192,0,0,详细在那儿看啊
無言花甜了,6,保密,1558963964,0,0,这是黑切吧
口水多果茶丶,5,男,1558958316,0,0,黄金眼从没让我失望过[doge]
冬一冬冬,5,女,1558605266,0,0,我小的时候就看新闻夜航
杨大炮v,5,男,1558586831,0,0,看的难受，初衷是好的，没结果啊，那些无赖的结果呢？？？黄金眼帮忙跟进啊？？？
猫六L,6,保密,1558586468,0,0,二蛋那个，我爸之前还想给我弟弟买，我妈不同意说是骗人的。我默默的掏出了手机找到了这个新闻放给我爸妈和家人看，结果都笑疯了…←_←
酥梨本梨,6,女,1558567143,0,0,(๑❛ꆚ❛๑)
暴走的尼玛张,6,保密,1558536342,0,0,好整齐啊
陈冠希之商丘分希,5,保密,1558532431,0,0,我是taobao卖家恶意退货的太多太多了 还有的故意推货退款赚运费险差价的......还有恶意差评师 还有为了退衣服把衣服用剪子剪烂的 什么人都有
麻烦制造者1118,4,保密,1558532237,0,0,之前我家门口一只小狗也是得病了，医生让主人那几天少喂点，一个礼拜以后来复查，然后一个月过去了，那只狗都饿脱相了！特别特别瘦，那个主人被医生骂了一顿就走了，再也没来过！
中气受,5,保密,1558526986,0,0,我朋友家的水费平均没学30元软妹币。上个月突然190元。（答：水去哪了）190元50吨水。水价是3块4毛一吨！
羽涅红尘,5,男,1558525730,0,0,哈哈哈哈真傻
想恰凉皮,6,女,1557924692,0,0,(^・ω・^ )快乐源泉
立刻转型,6,保密,1557880114,0,0,没想到啊没想到
G1ll35D3R415,6,男,1557869431,0,0,讲道理这个开头的ready go不是qq音速的吗。。。
杰利鱼哒,6,保密,1557858679,0,0,b站待久了，看视频没弹幕就浑身难受[画风突变]
HydeVivLee,6,保密,1557843953,0,0,灵魂拷问啊~很简单啊~哈林95过渡史诗
帅帅杰-,5,男,1557754576,0,0,好多粉丝啊
我需要被治愈,5,保密,1557754314,0,0,请问什么时候更新呢？[微笑]
萧炎之师药尘,4,女,1557748732,0,0,b站nb
江河流水趣何长,5,男,1557639405,0,0,我00后因为1818黄金眼喜欢新闻了
还是你的笑容最可爱-,6,保密,1557506578,0,0,沙雕黄金眼哈哈哈
梅花-Q,6,保密,1557244067,0,0,哎呀呀，我发现了什么宝贝[2233娘_大笑]
我儿蔡徐鲲,5,保密,1557234642,0,0,来了老弟
娟冉子,5,女,1557234737,0,0,草，看我发现了什么
空房里的人影,4,保密,1557208092,0,0,看第一集公主切笑死我了，幸好我的公主切除了头发切的狠了其他都还好，幸亏头发多[微笑]
E一一丨一,5,保密,1557194590,0,0,。。。。无语😓
三个婆娘他围到我转,6,保密,1557163782,0,0,别说了，撤退我只服方局长
